loss,u_loss,source_loss,lr,time
0.0033687305298629607,0.0027761952951550484,0.0005929852486588061,0.001,0.16253399848937988
0.0036482941021216296,0.003088881727308035,0.0005591234075836837,0.001,0.17362189292907715
0.0031924132039632615,0.0025984556414186954,0.0005932165659032762,0.001,0.16004085540771484
0.004023962525029898,0.00308896042406559,0.0009348823223263025,0.001,0.17285799980163574
0.0034324596226394583,0.0025258094538003206,0.0009067630162462592,0.001,0.1584491729736328
0.00375096070000674,0.0029257461428642273,0.0008239815360866487,0.001,0.17253684997558594
0.009006711725995969,0.0057083070278167725,0.0033076945692300797,0.001,0.17200493812561035
0.012130717932714858,0.007395411841571331,0.004744923673570156,0.001,0.16704702377319336
0.005810456535137304,0.0039266012609004974,0.0018776331562548876,0.001,0.1648719310760498
0.0029587903938514625,0.002485130215063691,0.0004717546689789742,0.001,0.17242789268493652
0.00211850148854847,0.0017621135339140892,0.00035663897870108485,0.001,0.162017822265625
0.002279431556597541,0.0018798342207446694,0.00039878979441709816,0.001,0.1667499542236328
0.002416124243162265,0.00202157162129879,0.00039520100108347833,0.001,0.16034913063049316
0.0018544400008655485,0.0016130039002746344,0.0002410221059108153,0.001,0.19170618057250977
0.0018038026802417741,0.0015353288035839796,0.000268451840383932,0.001,0.15750598907470703
0.002380945075923092,0.0019297556718811393,0.0004525133117567748,0.001,0.1727769374847412
0.001804875505252642,0.001562801655381918,0.00024196445883717388,0.001,0.1551988124847412
0.0020300791425553,0.0017661621095612645,0.00026363658253103495,0.001,0.17678213119506836
0.0023319331698802626,0.0020142397843301296,0.00031712421332485974,0.001,0.1721489429473877
0.0017840303150148942,0.0014999315608292818,0.00028419215232133865,0.001,0.1720118522644043
0.0019629543691651375,0.0016535171307623386,0.00030893986695446074,0.001,0.16533493995666504
0.0020660041496385908,0.0016548578860238194,0.00041018801857717335,0.001,0.1679091453552246
0.0023596595499858824,0.0018563673365861177,0.0005039987154304981,0.001,0.1578676700592041
0.0023815081105002327,0.0017722833435982466,0.0006080287275835872,0.001,0.16608810424804688
0.004450129100579698,0.0032410246785730124,0.001205139560624957,0.001,0.1630840301513672
0.009508998768957028,0.006080551538616419,0.003440012689679861,0.001,0.19462084770202637
0.004373346166212014,0.003191515803337097,0.0011799419298768044,0.001,0.1709280014038086
0.003798515037982073,0.0027449459303170443,0.0010561039671301842,0.001,0.16547203063964844
0.003983206092059562,0.002679381752386689,0.001305181416682899,0.001,0.17133116722106934
0.006882637243303114,0.004127440974116325,0.002761549549177289,0.001,0.17331719398498535
0.021119050271236256,0.012614074163138866,0.008513792417943478,0.001,0.1580638885498047
0.0072169010727139785,0.004709218628704548,0.0025036982260644436,0.001,0.17114901542663574
0.005749623197550777,0.0037185014225542545,0.002029846888035536,0.001,0.16771411895751953
0.007691376332215236,0.004392668604850769,0.003291489789262414,0.001,0.16640377044677734
0.005685859400239198,0.004337723832577467,0.001352175371721387,0.001,0.1693129539489746
0.0034496825691088663,0.002670078305527568,0.000778197543695569,0.001,0.15471482276916504
0.0026927109657398484,0.0023139952681958675,0.00037765983142890036,0.001,0.1735849380493164
0.0017719338513971083,0.0015383156714960933,0.00023393455194309354,0.001,0.16066503524780273
0.002289206787350774,0.0019042928470298648,0.000384568382287398,0.001,0.1802082061767578
0.0015812840798376483,0.0013836020370945334,0.0001979492953978479,0.001,0.16988110542297363
0.0014597433010973173,0.0012907019117847085,0.00016885873628780246,0.001,0.17229318618774414
0.002231429500316418,0.0017966730520129204,0.0004339661682024598,0.001,0.15822887420654297
0.0020521320240563306,0.0017071173060685396,0.0003444635949563235,0.001,0.16715478897094727
0.002616534473192878,0.002129086758941412,0.0004878198669757694,0.001,0.15965723991394043
0.0019078090769604466,0.0016195903299376369,0.00028849762747995555,0.001,0.1696019172668457
0.0016739805698539208,0.0014277971349656582,0.00024554578703828156,0.001,0.1566329002380371
0.0016881463337984047,0.0013782657915726304,0.0003102207265328616,0.001,0.18099093437194824
0.0018412967586576019,0.001533426926471293,0.00030816654907539487,0.001,0.15592217445373535
0.0014438128518858618,0.0012421859428286552,0.00020154703815933317,0.001,0.17771172523498535
0.001448666277545341,0.0012025702744722366,0.0002453891502227634,0.001,0.1680278778076172
0.0012757726735885754,0.0010756615083664656,0.00020014528126921505,0.001,0.17147612571716309
0.001365704189485871,0.0011533243814483285,0.00021195405861362815,0.001,0.16462397575378418
0.0013474055218969975,0.0011239965679123998,0.00022346906189341098,0.001,0.1738748550415039
0.002131720770841668,0.0017067332519218326,0.0004245209274813533,0.001,0.1626119613647461
0.0034108741938821017,0.002582648303359747,0.000829427910503,0.001,0.1748199462890625
0.003834979259534355,0.002640041057020426,0.001193106872960925,0.001,0.15873503684997559
0.003309636586718119,0.002419757889583707,0.0008901682449504733,0.001,0.17513489723205566
0.0028083643606666973,0.0020413354504853487,0.000766978831961751,0.001,0.17283105850219727
0.0038915421825403964,0.0029221936129033566,0.0009639427298679948,0.001,0.17191100120544434
0.003470551004709663,0.002788024488836527,0.0006833652150817215,0.001,0.17276382446289062
0.0015325510934688096,0.0012177800526842475,0.0003141227352898568,0.001,0.1616969108581543
0.0016114431489399482,0.001241289428435266,0.00036957929842174053,0.001,0.16821885108947754
0.0018151626678803267,0.0014998959377408028,0.00031495431903749704,0.001,0.17170214653015137
0.0025880286963511417,0.0016628560842946172,0.0009237746126018465,0.001,0.1665639877319336
0.004463326223287491,0.0033595229033380747,0.0011066646547988057,0.001,0.16805577278137207
0.0041837492913963745,0.0029379341285675764,0.0012462344020605087,0.001,0.17102408409118652
0.003959813815479796,0.0026491782627999783,0.0013091872679069638,0.001,0.16300392150878906
0.0046555185946247565,0.0031535117886960506,0.0015043329913169146,0.001,0.16579294204711914
0.003232108209345552,0.002273518592119217,0.0009602300706319511,0.001,0.1698322296142578
0.0025129569865073326,0.0017753212014213204,0.0007389792008325458,0.001,0.16456294059753418
0.00248727342802563,0.0018305950798094273,0.0006568368407897651,0.001,0.17129993438720703
0.005750305763288216,0.003914783708751202,0.0018334606429561973,0.001,0.17206120491027832
0.006969952497047325,0.0054577551782131195,0.001513277762569487,0.001,0.17222809791564941
0.005698859551596503,0.004246416501700878,0.0014492518967017531,0.001,0.16857409477233887
0.0044005164095192355,0.003150730626657605,0.0012480826117098331,0.001,0.1686561107635498
0.013527686960720734,0.008912854827940464,0.0046190605498850346,0.001,0.16826319694519043
0.038479295618025385,0.028697293251752853,0.009792602621018887,0.001,0.16181397438049316
0.03473646731150263,0.02546042762696743,0.0092685641720891,0.001,0.17144107818603516
0.021743134138370566,0.015929730609059334,0.005795745644718409,0.001,0.16623306274414062
0.009992269081477835,0.008112146519124508,0.0018786286236718297,0.001,0.16936302185058594
0.0058514660897878296,0.004359304904937744,0.0014927774900570512,0.001,0.17566609382629395
0.00523656757501796,0.0041732038371264935,0.0010627662995830178,0.001,0.16925573348999023
0.003552776387329881,0.0030042659491300583,0.000549717340618372,0.001,0.17485427856445312
0.0025131766623449647,0.002115795621648431,0.000396750372601673,0.001,0.1714019775390625
0.0023414500865740233,0.0019678419921547174,0.00037350921775214374,0.001,0.17132806777954102
0.002149861383635974,0.001903136377222836,0.00024664646480232477,0.001,0.16834616661071777
0.001768503338750317,0.0015553669072687626,0.00021287534036673605,0.001,0.16878104209899902
0.0016146206753388972,0.0013979810755699873,0.0002163331228075549,0.001,0.17125296592712402
0.0017548827892173186,0.001494287746027112,0.000260435655945912,0.001,0.1681690216064453
0.001554342286677831,0.001283876015804708,0.00027010569465346634,0.001,0.1670398712158203
0.0017873204652042742,0.0015503462636843324,0.0002373814641032368,0.001,0.16045498847961426
0.0016723251961504395,0.0014310493133962154,0.00024023427977226675,0.001,0.16622185707092285
0.0013982264194956232,0.0012078194413334131,0.0001904928358271718,0.001,0.16690516471862793
0.0014922350949510906,0.0012202267535030842,0.0002721365890465677,0.001,0.1706831455230713
0.0018138558365522967,0.0014550304040312767,0.00035850118729285896,0.001,0.16930317878723145
0.001304513510655733,0.0011431542225182056,0.00016087251424323767,0.001,0.17251110076904297
0.0013240316898586737,0.0011173171224072576,0.00020715530263260007,0.001,0.16895794868469238
0.0012660795379177672,0.001072366489097476,0.00019380933372303843,0.001,0.17197608947753906
0.0012088078879244327,0.0010177294025197625,0.0001911329454742372,0.001,0.1602458953857422
0.0012937163447914338,0.0010965742403641343,0.00019752728985622525,0.001,0.16841697692871094
0.001202561362702957,0.001052867155522108,0.0001499493810115382,0.001,0.16036295890808105
0.0013423782242933608,0.001119942986406386,0.00022238581732381135,0.001,0.1750321388244629
0.0016740895192609727,0.0012952738907188177,0.00037932113627903163,0.001,0.17167282104492188
0.0015837326437061548,0.0011834631441161036,0.00040074967546388507,0.001,0.17282676696777344
0.0019363356744814845,0.0014490777393803,0.00048594261170364916,0.001,0.17192912101745605
0.0015268421474003398,0.001209748676046729,0.0003177482867613435,0.001,0.1667180061340332
0.0011937700552236642,0.0009681167430244386,0.00022520213678944856,0.001,0.16774582862854004
0.0015049455450457181,0.0011803786037489772,0.0003247943241149187,0.001,0.17180609703063965
0.002361056815514907,0.001800183905288577,0.0005597294657491148,0.001,0.16988301277160645
0.0015029199642456342,0.0012149802641943097,0.00028847987414337695,0.001,0.16920018196105957
0.0019381571333588895,0.0014053643681108952,0.0005330204730853438,0.001,0.1665511131286621
0.0034295741688471926,0.002487623132765293,0.0009412193903699517,0.001,0.1592869758605957
0.0028370602165862166,0.0019371210364624858,0.0009009430068545043,0.001,0.17108583450317383
0.0016034209256741822,0.0011937915114685893,0.00041001421050168574,0.001,0.16104698181152344
0.0012959448287313304,0.0010174993658438325,0.000277836894383654,0.001,0.17303705215454102
0.001116990910792084,0.0009436546242795885,0.00017365306848660111,0.001,0.1716921329498291
0.0012201319940257462,0.0009627848630771041,0.0002566053590271622,0.001,0.1712026596069336
0.0018007835601498124,0.0012361803092062473,0.0005669757956638932,0.001,0.1760110855102539
0.0027069645555765904,0.0018489450449123979,0.0008601729641668499,0.001,0.1532120704650879
0.014239382361350883,0.008826438337564468,0.005408840253949165,0.001,0.17874813079833984
0.06824696276327866,0.04253281652927399,0.025656428188085556,0.001,0.16778087615966797
0.027025804102024372,0.020693005993962288,0.00631426926702261,0.001,0.16810178756713867
0.018173257502690054,0.014576946385204792,0.003590337000787258,0.001,0.16526508331298828
0.010838065080686963,0.008460063487291336,0.002372671151533723,0.001,0.17055702209472656
0.008914862281156354,0.007347565144300461,0.0015700659714639187,0.001,0.1596832275390625
0.004930607379931891,0.004173297435045242,0.0007544227410107851,0.001,0.17346906661987305
0.0040688677439413975,0.0034943183418363333,0.0005737353931181133,0.001,0.17190933227539062
0.0023281861277531274,0.002040361287072301,0.00028685497818514705,0.001,0.16725707054138184
0.001918075113714584,0.0017444518161937594,0.00017297908198088408,0.001,0.17711305618286133
0.0016509099572497388,0.0015111968386918306,0.00014010116865392774,0.001,0.1701340675354004
0.0015986232611876414,0.0014350780984386802,0.00016306497855111957,0.001,0.17186999320983887
0.0016399394431130976,0.0014471958857029676,0.0001925917313201353,0.001,0.1715526580810547
0.0017659800854143877,0.0015682167140766978,0.00019785303447861224,0.001,0.1685810089111328
0.0013637711417172464,0.0011849881848320365,0.00017879984807223082,0.001,0.1722869873046875
0.001405234807427177,0.0012206146493554115,0.00018453884695190936,0.001,0.16351699829101562
0.0011112332727264917,0.000987962237559259,0.00012333285121712834,0.001,0.1719989776611328
0.0010775114096831997,0.0009703401010483503,0.00010710619972087443,0.001,0.16133689880371094
0.001100366150209062,0.0009602563222870231,0.00014024306437931955,0.001,0.16777801513671875
0.001020678313291629,0.0009187015239149332,0.0001019071860355325,0.001,0.1686558723449707
0.001277752666509168,0.0011027881409972906,0.0001744810288073495,0.001,0.17173194885253906
0.0010430905454882002,0.000910609494894743,0.00013229722389951348,0.001,0.1730811595916748
0.0010266646484581646,0.0008921887492761016,0.00013417798618320376,0.001,0.16950201988220215
0.0009413499658237098,0.0008160676225088537,0.0001252094079973176,0.001,0.17035698890686035
0.0009978198642773153,0.0008862381218932569,0.00011136253306176513,0.001,0.17098402976989746
0.0008643235308895937,0.0007640024996362627,0.00010026182280853391,0.001,0.1720588207244873
0.000932079372281371,0.000803363393060863,0.0001285924226976931,0.001,0.16644978523254395
0.0008339407900510569,0.0007413558778353035,9.262122330255806e-05,0.001,0.1691431999206543
0.0008143962876475996,0.0007206984446384013,9.357061207992956e-05,0.001,0.16222405433654785
0.0008892580182955118,0.0007801771280355752,0.00010909256525337696,0.001,0.1689760684967041
0.0008957878081555083,0.0007801401079632342,0.00011579899728531018,0.001,0.16134977340698242
0.0011913580658851274,0.0009110883111134171,0.0002799498033709824,0.001,0.1687932014465332
0.0011665830949102807,0.0009448044584132731,0.00022159538639243692,0.001,0.15930700302124023
0.001007432901589475,0.0008182020974345505,0.0001894239685498178,0.001,0.17176103591918945
0.0009503179307814845,0.000813969352748245,0.00013661356933880597,0.001,0.1712050437927246
0.0012316658668505226,0.0009493164834566414,0.0002819623041432351,0.001,0.17023992538452148
0.001274573518018068,0.0009623483056202531,0.00031263253185898066,0.001,0.16202807426452637
0.0013752335033471183,0.001073633087798953,0.00030129964579828084,0.001,0.1713237762451172
0.0012043661383670504,0.0009107753867283463,0.00029393142904154956,0.001,0.1612858772277832
0.0010059393575867312,0.000841759901959449,0.0001640411646803841,0.001,0.17136502265930176
0.0012203025871221774,0.0009690955048426986,0.00025108386762440205,0.001,0.167647123336792
0.0012833100975747848,0.000970194349065423,0.000312940392177552,0.001,0.15620708465576172
0.001110265514291557,0.0008434344781562686,0.00026735226856544614,0.001,0.17834901809692383
0.001149370140514803,0.0009257817291654646,0.0002237401931779459,0.001,0.16612625122070312
0.0008824071433254451,0.0007395485881716013,0.00014281806943472475,0.001,0.1775209903717041
0.0009158620818998312,0.000782721268478781,0.00013356361887417734,0.001,0.16388607025146484
0.0012438230041754816,0.000996234593912959,0.00024727554409764707,0.001,0.16963505744934082
0.001346317488292723,0.0010773655958473682,0.0002695911389309913,0.001,0.16886687278747559
0.0021763739463823745,0.0016947248950600624,0.000481846509501338,0.001,0.16662192344665527
0.0032362186787658377,0.002254156395792961,0.000980369746685028,0.001,0.17243337631225586
0.006751946144054373,0.0043132430873811245,0.0024339889641851187,0.001,0.15955710411071777
0.009143445378155726,0.006569321732968092,0.002563334768638015,0.001,0.1716289520263672
0.004507229083412962,0.0036615135613828897,0.0008497612434439361,0.001,0.15870404243469238
0.0023017899270492068,0.0019394797272980213,0.0003625632089097053,0.001,0.17580485343933105
0.002383332166531862,0.0020151236094534397,0.00036791592719964683,0.001,0.16527199745178223
0.002256531177039137,0.0016566301928833127,0.0005987143376842141,0.001,0.16893386840820312
0.0017156385663373963,0.0013625272549688816,0.0003521527978591621,0.001,0.17229199409484863
0.0024664856862810585,0.0016540851211175323,0.0008111117640510201,0.001,0.16819095611572266
0.002517515276501905,0.0019293171353638172,0.0005877027870155871,0.001,0.17185568809509277
0.001444822641982494,0.0011105694575235248,0.0003344238502904773,0.001,0.16645503044128418
0.0023371407443058944,0.0018319088267162442,0.0005035169888287783,0.001,0.17043089866638184
0.0042312645023522815,0.0032559626270085573,0.000969050161074847,0.001,0.1583118438720703
0.003675000260543381,0.0027593555860221386,0.0009150151163339615,0.001,0.16899991035461426
0.002311907514045405,0.0017668568762019277,0.0005454308702610433,0.001,0.15429210662841797
0.0014794175890796963,0.0012477560667321086,0.00023024730035103858,0.001,0.17477822303771973
0.0012392709155518565,0.0010767788626253605,0.00016283961303997785,0.001,0.17096972465515137
0.0023916044255374025,0.0018490583170205355,0.0005426142597571015,0.001,0.16631817817687988
0.008802296502327174,0.0059507484547793865,0.0028446963988244534,0.001,0.17391490936279297
0.009497086196134312,0.007368756923824549,0.0021257337648421526,0.001,0.17011594772338867
0.006000528424532905,0.004300957545638084,0.0016943004447966814,0.001,0.1696028709411621
0.004952004808418731,0.004199528601020575,0.0007513562450185418,0.001,0.1708540916442871
0.0027132029603576177,0.0022447374649345875,0.00046797364484518766,0.001,0.16644692420959473
0.0018005498385285281,0.0014814733294770122,0.0003194522578269243,0.001,0.1695847511291504
0.0018242663839410846,0.0015814765356481075,0.0002428761072224006,0.001,0.1616208553314209
0.002316007310899285,0.0019265009323135018,0.00039027270395308733,0.001,0.16824889183044434
0.002761465147136858,0.002116352552548051,0.0006466351333074272,0.001,0.16037988662719727
0.0018695607430785463,0.001453308155760169,0.00041657211841084063,0.001,0.1754448413848877
