loss,eikonal_loss,source_loss,positivity_loss,lr,time
0.12807520151138305,0.03201930224895477,0.057543668895959854,0.038512252271175385,0.001,0.21855902671813965
0.11825181767344475,0.032024893909692764,0.050440121442079544,0.03578680381178856,0.001,0.2143549919128418
0.12230567768216133,0.034099552780389786,0.045973390340805054,0.04223273694515228,0.001,0.22928619384765625
0.1359734995663166,0.03156762942671776,0.06457363814115524,0.039832230657339096,0.001,0.21995806694030762
0.12338401079177856,0.03408978134393692,0.05011405050754547,0.03918017819523811,0.001,0.21703290939331055
0.1271728040277958,0.032013703137636185,0.060516443103551865,0.03464265912771225,0.001,0.22104620933532715
0.12123163253068923,0.028780927881598473,0.04963640123605728,0.04281430318951607,0.001,0.22668099403381348
0.13685068503022194,0.03404450789093971,0.0586337074637413,0.04417246952652931,0.001,0.2209639549255371
0.1439330470561981,0.03878745436668396,0.064751535654068,0.04039405658841133,0.001,0.21381402015686035
0.12515904068946837,0.030068092048168182,0.057935845106840134,0.03715511038899422,0.001,0.2145521640777588
0.12034319967031479,0.030619215220212936,0.04956642538309097,0.04015755280852318,0.001,0.22059392929077148
0.12961822733283043,0.03311508521437645,0.05934421718120575,0.03715893626213074,0.001,0.23342013359069824
0.12617632657289504,0.030803687870502472,0.05103643238544464,0.04433619603514671,0.001,0.212996244430542
0.11512738466262817,0.02843853272497654,0.049240805208683014,0.03744804114103317,0.001,0.21589899063110352
0.11399372071027755,0.02881321683526039,0.047846075147390366,0.03733442723751068,0.001,0.22598814964294434
0.10986151859164238,0.028180908411741257,0.042531948536634445,0.039148662239313126,0.001,0.2261660099029541
0.110582035779953,0.028087446466088295,0.04498107731342316,0.03751350939273834,0.001,0.22063779830932617
0.1118125593662262,0.02912897802889347,0.04573869705200195,0.03694489225745201,0.001,0.21330499649047852
0.11036517560482025,0.025834035128355026,0.04632730409502983,0.038203831762075424,0.001,0.22339892387390137
0.10887094482779502,0.028179213404655457,0.04254560545086861,0.038146134465932846,0.001,0.2240309715270996
0.10724187359213828,0.02662411890923977,0.041691854596138,0.038925901055336,0.001,0.21936678886413574
0.10920619294047355,0.027445778250694275,0.04377785325050354,0.03798256069421768,0.001,0.21988606452941895
0.1133683705329895,0.02811981365084648,0.04930463805794716,0.03594391420483589,0.001,0.21985626220703125
0.12138306707143784,0.027129879221320152,0.05341067165136337,0.04084251448512077,0.001,0.22640705108642578
0.12485441789031029,0.033759068697690964,0.05194947123527527,0.03914588317275047,0.001,0.21546292304992676
0.11077563866972923,0.02716927044093609,0.045909587293863297,0.03769678995013237,0.001,0.21543598175048828
0.11298896998167038,0.02681468240916729,0.046128056943416595,0.04004623368382454,0.001,0.22375082969665527
0.1092905530333519,0.026448272168636322,0.044233981519937515,0.03860830143094063,0.001,0.22588276863098145
0.11424601778388023,0.027825400233268738,0.05158032476902008,0.03484029322862625,0.001,0.22220993041992188
0.1371545772254467,0.031299032270908356,0.059640683233737946,0.046214863657951355,0.001,0.20969700813293457
0.1774650053679943,0.05089687928557396,0.07741399109363556,0.049154143780469894,0.001,0.22171902656555176
0.24679398000240327,0.04150364547967911,0.14325980842113495,0.06203053519129753,0.001,0.22722578048706055
0.2640450063347817,0.040535688400268555,0.14270327985286713,0.08080604672431946,0.001,0.22162508964538574
0.3598541510105133,0.09804930537939072,0.1935240626335144,0.06828074157238007,0.001,0.21355390548706055
0.20312830984592437,0.08515769988298416,0.08404738456010818,0.033923227339982986,0.001,0.2230989933013916
0.12648195534944534,0.03424246981739998,0.047494154423475266,0.04474532976746559,0.001,0.22639203071594238
0.11680130034685135,0.02182638645172119,0.05892612785100937,0.036048781126737595,0.001,0.2162642478942871
0.11522728726267814,0.028709998354315758,0.047303467988967896,0.039213817566633224,0.001,0.21283793449401855
0.10937076047062874,0.02340238355100155,0.047856707125902176,0.038111671805381775,0.001,0.22615408897399902
0.108329536318779,0.023824844509363174,0.04789333418011665,0.03661135956645012,0.001,0.22295665740966797
0.11087528198957443,0.02790626510977745,0.04246393218636513,0.04050508886575699,0.001,0.22755813598632812
0.10537223547697067,0.024673374369740486,0.04449663683772087,0.03620222955942154,0.001,0.20499086380004883
0.10793496936559677,0.025812750682234764,0.0428042858839035,0.03931792825460434,0.001,0.2209770679473877
0.10623999804258347,0.023884421214461327,0.04584464058279991,0.03651093319058418,0.001,0.22765684127807617
0.1034702330827713,0.02554846554994583,0.04113241657614708,0.03678934648633003,0.001,0.2159121036529541
0.10379571050405502,0.024532947689294815,0.04103291407227516,0.03822985664010048,0.001,0.21552205085754395
0.10373759925365449,0.024508260190486908,0.042738016694784164,0.03649131581187248,0.001,0.21540117263793945
0.10271394804120064,0.024130217730998993,0.040922943502664566,0.03766078129410744,0.001,0.22402715682983398
0.10201897010207177,0.02471129596233368,0.04136784374713898,0.03593982756137848,0.001,0.22327613830566406
0.10460364550352097,0.024328816682100296,0.042647913098335266,0.03762691468000412,0.001,0.22027111053466797
0.10311824068427086,0.02460203319787979,0.04225337877869606,0.03626282513141632,0.001,0.218858003616333
0.1026600681245327,0.02420135587453842,0.04045375436544418,0.03800496086478233,0.001,0.22876691818237305
0.10164773970842361,0.02441582828760147,0.03979315236210823,0.037438761442899704,0.001,0.22626495361328125
0.10137290254235268,0.02472420409321785,0.038587749004364014,0.03806094825267792,0.001,0.21856117248535156
0.10213008537888527,0.024406427517533302,0.04235076531767845,0.03537289425730705,0.001,0.21670770645141602
0.10238473415374756,0.023066191002726555,0.04105813428759575,0.03826040402054787,0.001,0.29952478408813477
0.10228166759014129,0.02456117607653141,0.03940477594733238,0.03831571713089943,0.001,0.23768401145935059
0.10295233070850372,0.0261712484061718,0.04082915931940079,0.03595192730426788,0.001,0.24206304550170898
0.10403825223445892,0.02466951124370098,0.04141778498888016,0.03795095533132553,0.001,0.27985692024230957
0.10240259140729904,0.022807367146015167,0.04323812946677208,0.036357101052999496,0.001,0.32140111923217773
0.1010187804698944,0.024146107956767082,0.040199700742959976,0.03667297214269638,0.001,0.2285611629486084
0.10199681133031845,0.023794066160917282,0.04229964315891266,0.03590310737490654,0.001,0.21761417388916016
0.10154823139309883,0.02322533167898655,0.040727779269218445,0.037595123052597046,0.001,0.22826910018920898
0.10215447664260864,0.023739490658044815,0.040037598460912704,0.03837738186120987,0.001,0.21099376678466797
0.10192484691739083,0.025757672265172005,0.03861318901181221,0.03755398094654083,0.001,0.2265160083770752
0.10303048446774482,0.024062443524599075,0.04452040046453476,0.034447647631168365,0.001,0.22513794898986816
0.11107307806611061,0.02577291987836361,0.04582960158586502,0.03947056084871292,0.001,0.2156369686126709
0.11087546825408935,0.027973871678113937,0.046376802027225494,0.036524783819913864,0.001,0.3172781467437744
0.10254930227994918,0.023196391761302948,0.04014861211180687,0.03920429199934006,0.001,0.36642909049987793
0.10172786608338356,0.024379832670092583,0.04277236759662628,0.034575652331113815,0.001,0.2699446678161621
0.10059571892023086,0.02193736471235752,0.041646894067525864,0.037011463195085526,0.001,0.30743408203125
0.10061235636472703,0.02405921369791031,0.039450183510780334,0.03710296005010605,0.001,0.25666308403015137
0.09877255946397781,0.02351774275302887,0.038021448999643326,0.037233367562294006,0.001,0.21733999252319336
0.09919685766100883,0.023256415501236916,0.04112650454044342,0.03481394425034523,0.001,0.22100210189819336
0.09924531787633896,0.02375621348619461,0.03923867642879486,0.03625042364001274,0.001,0.22330117225646973
0.10038896575570107,0.02388695441186428,0.04016600549221039,0.036336008459329605,0.001,0.22581934928894043
0.10578540340065956,0.023950111120939255,0.0416145846247673,0.040220707654953,0.001,0.26517677307128906
0.12555499896407127,0.026578295975923538,0.055701371282339096,0.04327533394098282,0.001,0.3211538791656494
0.12573064386844635,0.029489392414689064,0.06177343800663948,0.03446780890226364,0.001,0.2303481101989746
0.11359380975365639,0.025974072515964508,0.047705963253974915,0.03991376981139183,0.001,0.21600103378295898
0.1335897707939148,0.030219778418540955,0.06230814382433891,0.04106184095144272,0.001,0.2215900421142578
0.1088365763425827,0.025679418817162514,0.046640656888484955,0.036516495048999786,0.001,0.22590279579162598
0.10129476100206375,0.022504456341266632,0.04147912561893463,0.03731118142604828,0.001,0.21653199195861816
0.09975475877523422,0.023041605949401855,0.03968905285000801,0.03702409937977791,0.001,0.2315840721130371
0.1018949382007122,0.023524489253759384,0.04200436547398567,0.03636608645319939,0.001,0.23040103912353516
0.09934433028101922,0.023048769682645798,0.04156666621565819,0.034728895872831345,0.001,0.2185530662536621
0.10302092269062996,0.024386966601014137,0.041574329137802124,0.03705962747335434,0.001,0.21506786346435547
0.10349536195397377,0.022303689271211624,0.04242222383618355,0.038769446313381195,0.001,0.21767091751098633
0.10732652127742767,0.024195656180381775,0.04329390451312065,0.03983696922659874,0.001,0.23504400253295898
0.11989471420645714,0.025367267429828644,0.0609467588365078,0.033580683171749115,0.001,0.2511782646179199
0.1437825657427311,0.030601970851421356,0.0703088715672493,0.04287171736359596,0.001,0.2511429786682129
0.1145628608763218,0.03580789268016815,0.03916579484939575,0.03958917409181595,0.001,0.31449413299560547
0.11311975315213203,0.020349182188510895,0.0495501272380352,0.043220438063144684,0.001,0.23668313026428223
0.11558653056621551,0.02471054717898369,0.056298546493053436,0.03457744047045708,0.001,0.22250795364379883
0.11497015163302421,0.029867947101593018,0.04496065154671669,0.04014156013727188,0.001,0.2293989658355713
0.0999087606370449,0.02207217924296856,0.04156036674976349,0.036276210099458694,0.001,0.21742987632751465
0.10165682688355446,0.023488104343414307,0.042346566915512085,0.03582216426730156,0.001,0.215468168258667
0.10010627582669258,0.021183378994464874,0.04287806898355484,0.036044832319021225,0.001,0.2484269142150879
0.10244581580162049,0.023688852787017822,0.03965252265334129,0.03910444676876068,0.001,0.22669506072998047
0.10147886693477631,0.021775830537080765,0.043683603405952454,0.03601942956447601,0.001,0.24634885787963867
0.09830015644431114,0.02412066049873829,0.03709359094500542,0.03708589822053909,0.001,0.23541879653930664
0.09794801846146584,0.022085173055529594,0.04095416143536568,0.034908682107925415,0.001,0.23325490951538086
0.09767748221755028,0.022577296942472458,0.03828047215938568,0.036819711327552795,0.001,0.2184445858001709
0.09733007192611694,0.02213684283196926,0.04029998928308487,0.03489323705434799,0.001,0.21837997436523438
0.09885450631380081,0.022939160466194153,0.03930750489234924,0.03660783916711807,0.001,0.2237260341644287
0.10511192187666893,0.024569910019636154,0.043405190110206604,0.03713682293891907,0.001,0.2333979606628418
0.10231957226991653,0.0236525721848011,0.04247240722179413,0.03619460016489029,0.001,0.23442816734313965
0.09722836777567863,0.02349463477730751,0.03766338899731636,0.03607035055756569,0.001,0.23080110549926758
0.09795882254838943,0.02226146310567856,0.04202780872583389,0.03366956114768982,0.001,0.2338719367980957
0.09766418144106864,0.020602963864803314,0.03748259320855141,0.039578627794981,0.001,0.21941590309143066
0.09799468636512756,0.022750623524188995,0.04114735499024391,0.034096695482730865,0.001,0.23406720161437988
0.10177078485488891,0.021974710747599602,0.043293386697769165,0.036502689123153687,0.001,0.21168112754821777
0.0992862331867218,0.022592108696699142,0.04124864190816879,0.03544548898935318,0.001,0.23395514488220215
0.09843745827674866,0.023679131641983986,0.03903796523809433,0.03572036325931549,0.001,0.23284006118774414
0.1030465629696846,0.023785125464200974,0.0415387898683548,0.037722643464803696,0.001,0.21746397018432617
0.10570289313793182,0.029749274253845215,0.03510553017258644,0.04084809124469757,0.001,0.21734285354614258
0.14525259971618654,0.023665839806199074,0.08549179136753082,0.036094971001148224,0.001,0.21959400177001953
0.20309848994016647,0.03466643765568733,0.10346737504005432,0.06496468186378479,0.001,0.22330284118652344
0.14715646401047708,0.0347687266767025,0.0725642517209053,0.0398234948515892,0.001,0.22048425674438477
0.1869121265411377,0.04235489293932915,0.0975448414683342,0.04701238498091698,0.001,0.22204804420471191
0.21622473150491714,0.057516325265169144,0.09175089746713638,0.066957488656044,0.001,0.22813200950622559
0.2204888191819191,0.0753168836236,0.11117062717676163,0.03400130942463875,0.001,0.22649073600769043
0.20211841374635697,0.04833642393350601,0.08680024743080139,0.0669817328453064,0.001,0.21874713897705078
0.29975661978125573,0.049037739634513855,0.16278783977031708,0.0879310593008995,0.001,0.21736383438110352
0.16980083912611008,0.046224627643823624,0.07412522286176682,0.04945099353790283,0.001,0.2313699722290039
0.13355931937694548,0.023107390850782394,0.07712659239768982,0.03332534432411194,0.001,0.22313237190246582
0.1275872293114662,0.021955499425530434,0.07065107673406601,0.0349806472659111,0.001,0.213576078414917
0.1303415274620056,0.023229753598570824,0.0669764056801796,0.04013536870479584,0.001,0.22145509719848633
0.1269436565041542,0.023479033261537552,0.058086734265089035,0.04537789523601532,0.001,0.22368693351745605
0.1301807403564453,0.020028116181492805,0.07256948202848434,0.037583135068416595,0.001,0.22820806503295898
0.15925084233283995,0.0275124404579401,0.08733482658863068,0.04440358653664589,0.001,0.22265005111694336
0.1097660468518734,0.02230915240943432,0.04495354741811752,0.042503342032432556,0.001,0.2124009132385254
0.11011585310101508,0.019334983080625534,0.051893189549446106,0.038887687027454376,0.001,0.2212519645690918
0.11367184534668923,0.023618340492248535,0.05594617500901222,0.03410731628537178,0.001,0.2234508991241455
0.11920932278037072,0.02233411744236946,0.0552101694047451,0.04166503995656967,0.001,0.2222309112548828
0.11312269300222397,0.027177907526493073,0.05273137986660004,0.033213406801223755,0.001,0.21137285232543945
0.10362425446510315,0.020985197275877,0.04307715967297554,0.03956190124154091,0.001,0.2234208583831787
0.09891852051019669,0.020997771993279457,0.04162361100316048,0.036297138780355453,0.001,0.22551298141479492
0.10075472965836525,0.0208102036267519,0.04379976913332939,0.03614475578069687,0.001,0.2222309112548828
0.10080107003450393,0.021153027191758156,0.04079364612698555,0.038854390382766724,0.001,0.21656084060668945
0.10069293051958084,0.021005334332585335,0.03999233618378639,0.039695266634225845,0.001,0.22606420516967773
0.10035788789391517,0.021529294550418854,0.04571228846907616,0.03311630338430405,0.001,0.22761297225952148
0.09661810413002968,0.021221963688731194,0.03862697258591652,0.036769166588783264,0.001,0.21137523651123047
0.09738877162337303,0.02070643939077854,0.04121333733201027,0.035468995571136475,0.001,0.21640706062316895
0.09722946763038635,0.02153703011572361,0.03959626331925392,0.03609617054462433,0.001,0.22374987602233887
0.09790693491697311,0.020333845168352127,0.041304633021354675,0.036268457770347595,0.001,0.23085308074951172
0.10007172241806984,0.02087501436471939,0.04144030436873436,0.037756405770778656,0.001,0.2106778621673584
0.09645492106676101,0.02130913734436035,0.0401025153696537,0.03504326939582825,0.001,0.2142009735107422
0.09554326206445694,0.020884737372398376,0.038095101714134216,0.03656342625617981,0.001,0.22263693809509277
0.095922192633152,0.020922649651765823,0.04069776087999344,0.03430178016424179,0.001,0.2216649055480957
0.09591824993491173,0.021372830495238304,0.03737442195415497,0.03717099502682686,0.001,0.22967791557312012
0.0954737676680088,0.020673487335443497,0.03961192071437836,0.035188354551792145,0.001,0.22957324981689453
0.09689121827483177,0.02079186588525772,0.03914462402462959,0.03695472329854965,0.001,0.21203303337097168
0.09814641639590263,0.02133043296635151,0.04134726524353027,0.03546871989965439,0.001,0.23329997062683105
0.0976124094426632,0.02030240371823311,0.038700178265571594,0.038609828799963,0.001,0.2412259578704834
0.0962644438445568,0.020880000665783882,0.041221003979444504,0.034163445234298706,0.001,0.22092986106872559
0.09842705503106117,0.0214237030595541,0.03970727324485779,0.03729608282446861,0.001,0.21002697944641113
0.09792030856013298,0.021750183776021004,0.04253716021776199,0.03363296389579773,0.001,0.20955896377563477
0.09778681725263595,0.02171628177165985,0.04114023223519325,0.03493030369281769,0.001,0.23699712753295898
0.09957923144102096,0.02161330170929432,0.04080129787325859,0.037164632230997086,0.001,0.22028589248657227
0.10162973314523698,0.022848432883620262,0.04205808788537979,0.036723218858242035,0.001,0.21132326126098633
0.09704579934477806,0.020606646314263344,0.038593459874391556,0.03784569352865219,0.001,0.22279667854309082
0.09647273808717728,0.020511910319328308,0.03979891166090965,0.03616191819310188,0.001,0.24959897994995117
0.0952579240500927,0.020577654242515564,0.03969922661781311,0.03498104587197304,0.001,0.21710705757141113
0.09781313300132752,0.021712005138397217,0.044325102120637894,0.031776025891304016,0.001,0.22002315521240234
0.10238286554813385,0.021982727572321892,0.04000803828239441,0.04039210453629494,0.001,0.22284197807312012
0.12002006560564041,0.02765985019505024,0.05450230464339256,0.03785790130496025,0.001,0.220048189163208
0.10793652713298797,0.024060053750872612,0.04843994230031967,0.03543652594089508,0.001,0.2230992317199707
0.1412675102055073,0.020844757556915283,0.06882272660732269,0.051600027829408646,0.001,0.23589301109313965
0.13815908178687095,0.03035237267613411,0.0719280019402504,0.035878702998161316,0.001,0.20142793655395508
0.11129616484045983,0.02408944070339203,0.05281413719058037,0.0343925878405571,0.001,0.22218608856201172
0.10737290963530541,0.02367689460515976,0.046226419508457184,0.03746959567070007,0.001,0.23372483253479004
0.11433868542313576,0.03912413492798805,0.04003288596868515,0.03518165647983551,0.001,0.21732592582702637
0.12378320902585983,0.03183550387620926,0.0577286034822464,0.03421910107135773,0.001,0.21766090393066406
0.12445405155420303,0.026576239615678787,0.0601576566696167,0.037720151245594025,0.001,0.2265641689300537
0.13278811812400818,0.03091949038207531,0.06272143870592117,0.03914719447493553,0.001,0.23366093635559082
0.1161470040678978,0.026919495314359665,0.04618069529533386,0.04304680973291397,0.001,0.2222278118133545
0.10793157652020455,0.023769401013851166,0.0469183586537838,0.037243813276290894,0.001,0.22037601470947266
0.1026949018239975,0.021051889285445213,0.048887237906455994,0.0327557697892189,0.001,0.2248549461364746
0.1177573835849762,0.025112124159932137,0.056727334856987,0.03591793030500412,0.001,0.2245168685913086
0.1219207039475441,0.02637329138815403,0.048663679510354996,0.04688373953104019,0.001,0.21065926551818848
0.12011667087674141,0.029189458116889,0.054605089128017426,0.03632211312651634,0.001,0.21714401245117188
0.10520927459001542,0.024035215377807617,0.04876881465315819,0.03240524232387543,0.001,0.2256171703338623
0.10326452285051346,0.025725780054926872,0.03984473645687103,0.03769401088356972,0.001,0.2368171215057373
0.10237908378243446,0.02020442485809326,0.04572250321507454,0.03645215556025505,0.001,0.21507787704467773
0.1059428422152996,0.02304290235042572,0.04391663521528244,0.0389832966029644,0.001,0.21435999870300293
0.10355331644415855,0.024936087429523468,0.04534466192126274,0.03327257186174393,0.001,0.22991394996643066
0.1012167739868164,0.022101428359746933,0.04282170161604881,0.0362936407327652,0.001,0.22037029266357422
0.09996970921754837,0.02183850109577179,0.03942570835351944,0.0387054979801178,0.001,0.22266483306884766
0.1039568766951561,0.021662762388586998,0.04822610691189766,0.03406800702214241,0.001,0.21497607231140137
0.10687771171331406,0.025706833228468895,0.043043237179517746,0.03812763839960098,0.001,0.2236027717590332
0.11753391340374947,0.025283994153141975,0.052076954394578934,0.04017295688390732,0.001,0.2253708839416504
0.14009999573230744,0.03116150200366974,0.06827181577682495,0.04066666215658188,0.001,0.22722792625427246
0.1334407162666321,0.02270486392080784,0.07005423307418823,0.0406816191971302,0.001,0.2088301181793213
0.12815084770321847,0.026644224300980568,0.06079588085412979,0.04071073979139328,0.001,0.22404789924621582
0.11152266189455987,0.02268093079328537,0.046138178557157516,0.04270355775952339,0.001,0.23108673095703125
0.10907272279262542,0.021783921867609024,0.0546683706343174,0.03262043371796608,0.001,0.2169971466064453
0.10501847803592682,0.0219215527176857,0.045074332505464554,0.038022592663764954,0.001,0.21527695655822754
0.10265858560800552,0.022853070870041847,0.04029397666454315,0.0395115427672863,0.001,0.23069214820861816
0.09983504816889763,0.023816712200641632,0.044119834899902344,0.03189849853515625,0.001,0.22478795051574707
0.09552615717053413,0.020002983510494232,0.03723927587270737,0.03828390687704086,0.001,0.22149395942687988
0.09470818817615509,0.020771052688360214,0.039068032056093216,0.03486909717321396,0.001,0.2138049602508545
0.09464851319789887,0.02236379124224186,0.03682534396648407,0.035459376871585846,0.001,0.2222127914428711
0.09534196376800537,0.020267410203814507,0.03989218920469284,0.035182368010282516,0.001,0.2199842929840088
0.09480180397629738,0.021740011870861053,0.039598289877176285,0.0334635004401207,0.001,0.2170553207397461
0.09420738071203232,0.02140415459871292,0.03808987885713577,0.03471335023641586,0.001,0.21666526794433594
0.09349392026662827,0.020228911191225052,0.03565043956041336,0.037614572793245316,0.001,0.21721816062927246
0.09473474875092507,0.021443169564008713,0.038514576852321625,0.03477700799703598,0.001,0.2228250503540039
0.093446404337883,0.020722968503832817,0.03986908495426178,0.0328543521463871,0.001,0.221297025680542
0.09441189721226692,0.02100713551044464,0.03685662895441055,0.036548126488924026,0.001,0.21748828887939453
0.09385077938437462,0.020866332575678825,0.03910396993160248,0.03388046845793724,0.001,0.21398401260375977
0.09432926341891289,0.02213747426867485,0.037263430655002594,0.03492835909128189,0.001,0.22111058235168457
0.09506914839148521,0.021771956235170364,0.038869716227054596,0.03442747890949249,0.001,0.22428107261657715
0.09352009460330009,0.02207600325345993,0.035399626940488815,0.036044467240571976,0.001,0.21888208389282227
0.0935924643278122,0.021055638790130615,0.03913901746273041,0.03339780867099762,0.001,0.21337485313415527
0.09389182701706886,0.021645214408636093,0.03702439367771149,0.035222217440605164,0.001,0.22000527381896973
0.09317273929715157,0.020122501999139786,0.0382477268576622,0.03480250760912895,0.001,0.23447704315185547
0.0928857758641243,0.021275915205478668,0.036690715700387955,0.03491915017366409,0.001,0.22152209281921387
0.09325983449816704,0.02109432779252529,0.0395522341132164,0.03261326625943184,0.001,0.21541094779968262
0.09435323640704155,0.02062942460179329,0.036750052124261856,0.03697375953197479,0.001,0.22075867652893066
0.09193207859992981,0.021154670044779778,0.03699002414941788,0.033787380903959274,0.001,0.22243189811706543
0.09265794545412064,0.020722080022096634,0.036713216453790665,0.035222653299570084,0.001,0.23393487930297852
0.09274084314703941,0.021242259070277214,0.038139525800943375,0.03335905447602272,0.001,0.21670079231262207
0.09263301432132721,0.02044764719903469,0.03713246434926987,0.03505290672183037,0.001,0.2204909324645996
0.09191525876522064,0.020857200026512146,0.03603806346654892,0.03502000495791435,0.001,0.2226419448852539
0.09362939313054085,0.02118811383843422,0.03908153623342514,0.033359743654727936,0.001,0.2427537441253662
0.09574877262115479,0.021247053518891335,0.0374038964509964,0.037097830325365067,0.001,0.2112128734588623
0.10481145188212394,0.02194165252149105,0.04610193893313408,0.0367678701877594,0.001,0.2192697525024414
0.10176933005452156,0.02322252094745636,0.046859875321388245,0.0316869392991066,0.001,0.2528958320617676
0.09556465208530426,0.022539252415299416,0.03655947372317314,0.03646592050790787,0.001,0.21627211570739746
0.09989090353250503,0.021023282781243324,0.043793343007564545,0.03507427126169205,0.001,0.22152495384216309
0.10710622057318687,0.025582361966371536,0.04521222412586212,0.03631163015961647,0.001,0.22175168991088867
0.09601141765713692,0.020957540720701218,0.039822351187467575,0.03523153066635132,0.001,0.22543597221374512
0.09342786401510239,0.022052686661481857,0.038097888231277466,0.03327728435397148,0.001,0.23070597648620605
0.0935031059384346,0.021597957238554955,0.03628002107143402,0.03562512993812561,0.001,0.22555804252624512
0.09293272703886032,0.021209238097071648,0.03747941181063652,0.034244079142808914,0.001,0.22300481796264648
0.09178562179207801,0.021969379857182503,0.034809913486242294,0.0350063256919384,0.001,0.23444914817810059
0.0939350689947605,0.021997641772031784,0.041200801730155945,0.030736630782485008,0.001,0.22064995765686035
0.12115352988243103,0.02842792123556137,0.05282238870859146,0.039903219789266586,0.001,0.21875405311584473
0.23812292516231537,0.04585690423846245,0.14049051702022552,0.0517755001783371,0.001,0.23305296897888184
0.18026747107505797,0.061636000871658325,0.06943187862634659,0.04919959977269173,0.001,0.22487187385559082
0.11642859011888504,0.024087248370051384,0.05271395668387413,0.03962738811969757,0.001,0.23202013969421387
