-0.99,-0.99,8.594005313486848E-6
-0.99,-0.97,2.5782010108881412E-5
-0.99,-0.95,4.296995079821884E-5
-0.99,-0.9299999999999999,6.015762223482325E-5
-0.99,-0.9099999999999999,7.734457610543514E-5
-0.99,-0.8899999999999999,9.453002231987631E-5
-0.99,-0.8700000000000001,1.1171273249939792E-4
-0.99,-0.8500000000000001,1.2889094207809148E-4
-0.99,-0.8300000000000001,1.4606225464541437E-4
-0.99,-0.81,1.632235447848181E-4
-0.99,-0.79,1.8037086261359108E-4
-0.99,-0.77,1.974993396096217E-4
-0.99,-0.75,2.1460309586643768E-4
-0.99,-0.73,2.3167514976010626E-4
-0.99,-0.71,2.4870733061883903E-4
-0.99,-0.69,2.656901948936235E-4
-0.99,-0.6699999999999999,2.8261294704451644E-4
-0.99,-0.6499999999999999,2.994633661754897E-4
-0.99,-0.6299999999999999,3.162277395573518E-4
-0.99,-0.6099999999999999,3.3289080436344886E-4
-0.99,-0.5900000000000001,3.4943569904213753E-4
-0.99,-0.5700000000000001,3.6584392585290587E-4
-0.99,-0.55,3.8209532617557396E-4
-0.99,-0.53,3.981680702596909E-4
-0.99,-0.51,4.1403866310734923E-4
-0.99,-0.49,4.296819681703812E-4
-0.99,-0.47,4.4507125048558346E-4
-0.99,-0.44999999999999996,4.601782407628155E-4
-0.99,-0.4300000000000001,4.7497322177488725E-4
-0.99,-0.4100000000000001,4.894251381704625E-4
-0.99,-0.39000000000000007,5.035017305388367E-4
-0.99,-0.37000000000000005,5.171696941973475E-4
-0.99,-0.35000000000000003,5.303948627499067E-4
-0.99,-0.33,5.431424159829934E-4
-0.99,-0.31000000000000005,5.553771111309245E-4
-0.99,-0.29000000000000004,5.670635359661114E-4
-0.99,-0.27,5.781663815663747E-4
-0.99,-0.25,5.886507319974755E-4
-0.99,-0.22999999999999998,5.984823675446308E-4
-0.99,-0.20999999999999996,6.076280775539869E-4
-0.99,-0.18999999999999995,6.160559784268815E-4
-0.99,-0.16999999999999998,6.237358318697903E-4
-0.99,-0.14999999999999997,6.306393581634942E-4
-0.99,-0.12999999999999995,6.367405389965999E-4
-0.99,-0.10999999999999993,6.420159043280045E-4
-0.99,-0.08999999999999991,6.464447978126822E-4
-0.99,-0.0699999999999999,6.500096155521261E-4
-0.99,-0.050000000000000044,6.526960133157072E-4
-0.99,-0.030000000000000027,6.544930779160511E-4
-0.99,-0.010000000000000009,6.553934590977641E-4
-0.99,0.010000000000000009,6.553934590954218E-4
-0.99,0.030000000000000027,6.54493077909033E-4
-0.99,0.050000000000000044,6.526960133040399E-4
-0.99,0.07000000000000006,6.500096155358558E-4
-0.99,0.09000000000000008,6.464447977918787E-4
-0.99,0.1100000000000001,6.420159043027601E-4
-0.99,0.1299999999999999,6.36740538967034E-4
-0.99,0.1499999999999999,6.306393581297597E-4
-0.99,0.16999999999999993,6.237358318320752E-4
-0.99,0.18999999999999995,6.160559783854163E-4
-0.99,0.20999999999999996,6.076280775090475E-4
-0.99,0.22999999999999998,5.984823674965449E-4
-0.99,0.25,5.886507319466233E-4
-0.99,0.27,5.781663815131927E-4
-0.99,0.29000000000000004,5.670635359110907E-4
-0.99,0.31000000000000005,5.553771110746114E-4
-0.99,0.33000000000000007,5.431424159259811E-4
-0.99,0.3500000000000001,5.30394862692831E-4
-0.99,0.3700000000000001,5.171696941408763E-4
-0.99,0.3899999999999999,5.035017304836676E-4
-0.99,0.4099999999999999,4.894251381173247E-4
-0.99,0.42999999999999994,4.7497322172455534E-4
-0.99,0.44999999999999996,4.6017824071614027E-4
-0.99,0.47,4.4507125044353587E-4
-0.99,0.49,4.296819681341008E-4
-0.99,0.51,4.140386630781717E-4
-0.99,0.53,3.981680702391238E-4
-0.99,0.55,3.8209532616519153E-4
-0.99,0.5700000000000001,3.6584392585416365E-4
-0.99,0.5900000000000001,3.4943569905614917E-4
-0.99,0.6100000000000001,3.328908043907793E-4
-0.99,0.6299999999999999,3.1622773959783315E-4
-0.99,0.6499999999999999,2.9946336622801756E-4
-0.99,0.6699999999999999,2.826129471067667E-4
-0.99,0.69,2.6569019496154855E-4
-0.99,0.71,2.4870733068585893E-4
-0.99,0.73,2.3167514981482275E-4
-0.99,0.75,2.146030959022671E-4
-0.99,0.77,1.9749933961237776E-4
-0.99,0.79,1.803708624695405E-4
-0.99,0.81,1.6322354433967538E-4
-0.99,0.8300000000000001,1.4606225388017797E-4
-0.99,0.8500000000000001,1.2889094038726743E-4
-0.99,0.8700000000000001,1.1171272994287977E-4
-0.99,0.8899999999999999,9.453001916110123E-5
-0.99,0.9099999999999999,7.734457430678301E-5
-0.99,0.9299999999999999,6.0157621802714556E-5
-0.99,0.95,4.2969950532900465E-5
-0.99,0.97,2.5782009569024194E-5
-0.99,0.99,8.594005287515466E-6
-0.97,-0.99,2.578200967637948E-5
-0.97,-0.97,7.734606804483039E-5
-0.97,-0.95,1.289100865844754E-4
-0.97,-0.9299999999999999,1.80473562919785E-4
-0.97,-0.9099999999999999,2.3203525122377145E-4
-0.97,-0.8899999999999999,2.8359288893798994E-4
-0.97,-0.8700000000000001,3.351428956648407E-4
-0.97,-0.8500000000000001,3.8668008337679964E-4
-0.97,-0.8300000000000001,4.3819736634392615E-4
-0.97,-0.81,4.896854694979165E-4
-0.97,-0.79,5.411326428784316E-4
-0.97,-0.77,5.925243796531481E-4
-0.97,-0.75,6.43843136952901E-4
-0.97,-0.73,6.950680636708911E-4
-0.97,-0.71,7.461747370648622E-4
-0.97,-0.69,7.971349103275742E-4
-0.97,-0.6699999999999999,8.479162741562447E-4
-0.97,-0.6499999999999999,8.98482235382751E-4
-0.97,-0.6299999999999999,9.487917161360571E-4
-0.97,-0.6099999999999999,9.98798977494115E-4
-0.97,-0.5900000000000001,0.0010484534719518296
-0.97,-0.5700000000000001,0.0010976997293072094
-0.97,-0.55,0.0011464772808250144
-0.97,-0.53,0.001194720626717096
-0.97,-0.51,0.0012423592520635757
-0.97,-0.49,0.00128931769626865
-0.97,-0.47,0.0013355156809783779
-0.97,-0.44999999999999996,0.001380868301065901
-0.97,-0.4300000000000001,0.0014252862827945983
-0.97,-0.4100000000000001,0.001468676312587633
-0.97,-0.39000000000000007,0.0015109414389538247
-0.97,-0.37000000000000005,0.0015519815490415824
-0.97,-0.35000000000000003,0.0015916939200189498
-0.97,-0.33,0.0016299738440216777
-0.97,-0.31000000000000005,0.001666715323794957
-0.97,-0.29000000000000004,0.001701811834410754
-0.97,-0.27,0.0017351571446140475
-0.97,-0.25,0.0017666461894898981
-0.97,-0.22999999999999998,0.0017961759843094596
-0.97,-0.20999999999999996,0.0018236465676734807
-0.97,-0.18999999999999995,0.0018489619604970685
-0.97,-0.16999999999999998,0.0018720311260406264
-0.97,-0.14999999999999997,0.0018927689151575448
-0.97,-0.12999999999999995,0.001911096980261007
-0.97,-0.10999999999999993,0.0019269446412620798
-0.97,-0.08999999999999991,0.0019402496869368622
-0.97,-0.0699999999999999,0.0019509590958630787
-0.97,-0.050000000000000044,0.001959029662228404
-0.97,-0.030000000000000027,0.001964428513436113
-0.97,-0.010000000000000009,0.0019671335084800695
-0.97,0.010000000000000009,0.001967133508473034
-0.97,0.030000000000000027,0.0019644285134150295
-0.97,0.050000000000000044,0.0019590296621933515
-0.97,0.07000000000000006,0.0019509590958141964
-0.97,0.09000000000000008,0.0019402496868743538
-0.97,0.1100000000000001,0.0019269446411862186
-0.97,0.1299999999999999,0.0019110969801721487
-0.97,0.1499999999999999,0.0018927689150561393
-0.97,0.16999999999999993,0.0018720311259272345
-0.97,0.18999999999999995,0.0018489619603723748
-0.97,0.20999999999999996,0.0018236465675383114
-0.97,0.22999999999999998,0.0017961759841647927
-0.97,0.25,0.001766646189336872
-0.97,0.27,0.0017351571444539692
-0.97,0.29000000000000004,0.0017018118342451032
-0.97,0.31000000000000005,0.0016667153236253754
-0.97,0.33000000000000007,0.0016299738438499548
-0.97,0.3500000000000001,0.0015916939198469997
-0.97,0.3700000000000001,0.0015519815488714177
-0.97,0.3899999999999999,0.0015109414387875367
-0.97,0.4099999999999999,0.0014686763124273914
-0.97,0.42999999999999994,0.001425286282642695
-0.97,0.44999999999999996,0.0013808683009248397
-0.97,0.47,0.0013355156808510158
-0.97,0.49,0.0012893176961583676
-0.97,0.51,0.001242359251974397
-0.97,0.53,0.0011947206266536572
-0.97,0.55,0.0011464772807922505
-0.97,0.5700000000000001,0.0010976997293097462
-0.97,0.5900000000000001,0.0010484534719932429
-0.97,0.6100000000000001,9.987989775763191E-4
-0.97,0.6299999999999999,9.487917162588537E-4
-0.97,0.6499999999999999,8.984822355433623E-4
-0.97,0.6699999999999999,8.479162743488363E-4
-0.97,0.69,7.97134910542683E-4
-0.97,0.71,7.461747372858598E-4
-0.97,0.73,6.950680638981737E-4
-0.97,0.75,6.438431373021127E-4
-0.97,0.77,5.925243804768767E-4
-0.97,0.79,5.411326447386261E-4
-0.97,0.81,4.896854731744345E-4
-0.97,0.8300000000000001,4.381973724740609E-4
-0.97,0.8500000000000001,3.8668009198616264E-4
-0.97,0.8700000000000001,3.3514290576381863E-4
-0.97,0.8899999999999999,2.835929012817905E-4
-0.97,0.9099999999999999,2.3203526391918757E-4
-0.97,0.9299999999999999,1.8047355976693162E-4
-0.97,0.95,1.2891008873606964E-4
-0.97,0.97,7.73460676699494E-5
-0.97,0.99,2.5782010275455872E-5
-0.95,-0.99,4.2969950793470046E-5
-0.95,-0.97,1.2891009053396535E-4
-0.95,-0.95,2.1485064745058416E-4
-0.95,-0.9299999999999999,3.0079108516677783E-4
-0.95,-0.9099999999999999,3.8672968671136495E-4
-0.95,-0.8899999999999999,4.726629802367362E-4
-0.95,-0.8700000000000001,5.585853225084261E-4
-0.95,-0.8500000000000001,6.444883870401609E-4
-0.95,-0.8300000000000001,7.30360675545891E-4
-0.95,-0.81,8.161870503897448E-4
-0.95,-0.79,9.019482424355621E-4
-0.95,-0.77,9.87620376945872E-4
-0.95,-0.75,0.0010731745117453521
-0.95,-0.73,0.0011585761823584783
-0.95,-0.71,0.0012437849589707463
-0.95,-0.69,0.0013287540229480318
-0.95,-0.6699999999999999,0.0014134297653768967
-0.95,-0.6499999999999999,0.0014977514139515864
-0.95,-0.6299999999999999,0.0015816506941695265
-0.95,-0.6099999999999999,0.0016650515305804108
-0.95,-0.5900000000000001,0.0017478697958285593
-0.95,-0.5700000000000001,0.0018300131151437321
-0.95,-0.55,0.0019113807344748066
-0.95,-0.53,0.0019918634607773485
-0.95,-0.51,0.0020713436831292903
-0.95,-0.49,0.0021496954833189
-0.95,-0.47,0.0022267848442905245
-0.95,-0.44999999999999996,0.002302469964312595
-0.95,-0.4300000000000001,0.002376601683918602
-0.95,-0.4100000000000001,0.002449024031540305
-0.95,-0.39000000000000007,0.002519574892286614
-0.95,-0.37000000000000005,0.0025880868025147173
-0.95,-0.35000000000000003,0.002654387870698469
-0.95,-0.33,0.002718302822643653
-0.95,-0.31000000000000005,0.002779654166367991
-0.95,-0.29000000000000004,0.002838263469010176
-0.95,-0.27,0.0028939527350290055
-0.95,-0.25,0.0029465458717889245
-0.95,-0.22999999999999998,0.0029958702255050407
-0.95,-0.20999999999999996,0.003041758167552344
-0.95,-0.18999999999999995,0.003084048708451242
-0.95,-0.16999999999999998,0.0031225891145464572
-0.95,-0.14999999999999997,0.003157236500616164
-0.95,-0.12999999999999995,0.003187859370489581
-0.95,-0.10999999999999993,0.003214339077302709
-0.95,-0.08999999999999991,0.0032365711753494716
-0.95,-0.0699999999999999,0.003254466636626013
-0.95,-0.050000000000000044,0.0032679529071237344
-0.95,-0.030000000000000027,0.0032769747806724145
-0.95,-0.010000000000000009,0.003281495071602794
-0.95,0.010000000000000009,0.003281495071591037
-0.95,0.030000000000000027,0.003276974780637186
-0.95,0.050000000000000044,0.0032679529070651667
-0.95,0.07000000000000006,0.0032544666365443243
-0.95,0.09000000000000008,0.0032365711752449944
-0.95,0.1100000000000001,0.0032143390771758856
-0.95,0.1299999999999999,0.003187859370340992
-0.95,0.1499999999999999,0.0031572365004465404
-0.95,0.16999999999999993,0.003122589114356719
-0.95,0.18999999999999995,0.0030840487082425165
-0.95,0.20999999999999996,0.00304175816732599
-0.95,0.22999999999999998,0.002995870225262677
-0.95,0.25,0.0029465458715324383
-0.95,0.27,0.0028939527347605775
-0.95,0.29000000000000004,0.00283826346873228
-0.95,0.31000000000000005,0.002779654166083381
-0.95,0.33000000000000007,0.002718302822355339
-0.95,0.3500000000000001,0.0026543878704096678
-0.95,0.3700000000000001,0.0025880868022288054
-0.95,0.3899999999999999,0.002519574892007076
-0.95,0.4099999999999999,0.002449024031270719
-0.95,0.42999999999999994,0.0023766016836626914
-0.95,0.44999999999999996,0.0023024699640743704
-0.95,0.47,0.0022267848440745523
-0.95,0.49,0.0021496954831306627
-0.95,0.51,0.002071343682975515
-0.95,0.53,0.0019918634606660946
-0.95,0.55,0.0019113807344149942
-0.95,0.5700000000000001,0.0018300131151439282
-0.95,0.5900000000000001,0.0017478697958953756
-0.95,0.6100000000000001,0.0016650515307174447
-0.95,0.6299999999999999,0.0015816506943767618
-0.95,0.6499999999999999,0.001497751414224391
-0.95,0.6699999999999999,0.0014134297657045862
-0.95,0.69,0.001328754023316599
-0.95,0.71,0.0012437849592825845
-0.95,0.73,0.0011585761827144366
-0.95,0.75,0.001073174512679934
-0.95,0.77,9.876203792232563E-4
-0.95,0.79,9.019482466910106E-4
-0.95,0.81,8.161870565507578E-4
-0.95,0.8300000000000001,7.303606818458116E-4
-0.95,0.8500000000000001,6.444883914348038E-4
-0.95,0.8700000000000001,5.58585331846159E-4
-0.95,0.8899999999999999,4.7266298209103615E-4
-0.95,0.9099999999999999,3.867296971457767E-4
-0.95,0.9299999999999999,3.007911068097616E-4
-0.95,0.95,2.1485065103330896E-4
-0.95,0.97,1.2891008644931357E-4
-0.95,0.99,4.2969950877617206E-5
-0.9299999999999999,-0.99,6.015762238611239E-5
-0.9299999999999999,-0.97,1.8047356668080645E-4
-0.9299999999999999,-0.95,3.007911024774737E-4
-0.9299999999999999,-0.9299999999999999,4.2111023975265836E-4
-0.9299999999999999,-0.9099999999999999,5.414291205207572E-4
-0.9299999999999999,-0.8899999999999999,6.617436308403668E-4
-0.9299999999999999,-0.8700000000000001,7.820465429466967E-4
-0.9299999999999999,-0.8500000000000001,9.023268738998684E-4
-0.9299999999999999,-0.8300000000000001,0.0010225692034420612
-0.9299999999999999,-0.81,0.0011427529942843902
-0.9299999999999999,-0.79,0.001262851925971929
-0.9299999999999999,-0.77,0.0013828332254070944
-0.9299999999999999,-0.75,0.0015026570066971644
-0.9299999999999999,-0.73,0.001622275629512095
-0.9299999999999999,-0.71,0.001741633076229658
-0.9299999999999999,-0.69,0.0018606643515621198
-0.9299999999999999,-0.6699999999999999,0.001979294913685627
-0.9299999999999999,-0.6499999999999999,0.0020974401438776527
-0.9299999999999999,-0.6299999999999999,0.002215004862308601
-0.9299999999999999,-0.6099999999999999,0.0023318828996993224
-0.9299999999999999,-0.5900000000000001,0.0024479567352115534
-0.9299999999999999,-0.5700000000000001,0.002563097211408595
-0.9299999999999999,-0.55,0.002677163337956213
-0.9299999999999999,-0.53,0.0027900021962175598
-0.9299999999999999,-0.51,0.002901448957167333
-0.9299999999999999,-0.49,0.0030113270250539024
-0.9299999999999999,-0.47,0.0031194483189174397
-0.9299999999999999,-0.44999999999999996,0.0032256137033777237
-0.9299999999999999,-0.4300000000000001,0.003329613578991931
-0.9299999999999999,-0.4100000000000001,0.0034312286409126707
-0.9299999999999999,-0.39000000000000007,0.0035302308125233213
-0.9299999999999999,-0.37000000000000005,0.0036263843581797596
-0.9299999999999999,-0.35000000000000003,0.003719447176151311
-0.9299999999999999,-0.33,0.0038091722693574612
-0.9299999999999999,-0.31000000000000005,0.0038953093875921277
-0.9299999999999999,-0.29000000000000004,0.003977606830691662
-0.9299999999999999,-0.27,0.004055813397638691
-0.9299999999999999,-0.25,0.004129680462028559
-0.9299999999999999,-0.22999999999999998,0.004198964149806634
-0.9299999999999999,-0.20999999999999996,0.00426342759087819
-0.9299999999999999,-0.18999999999999995,0.0043228432122732075
-0.9299999999999999,-0.16999999999999998,0.004376995037194218
-0.9299999999999999,-0.14999999999999997,0.004425680951658387
-0.9299999999999999,-0.12999999999999995,0.00446871489872112
-0.9299999999999999,-0.10999999999999993,0.004505928959569293
-0.9299999999999999,-0.08999999999999991,0.004537175281194935
-0.9299999999999999,-0.0699999999999999,0.0045623278119601655
-0.9299999999999999,-0.050000000000000044,0.0045812838091505445
-0.9299999999999999,-0.030000000000000027,0.00459396508654391
-0.9299999999999999,-0.010000000000000009,0.004600318975002577
-0.9299999999999999,0.010000000000000009,0.004600318974986059
-0.9299999999999999,0.030000000000000027,0.00459396508649441
-0.9299999999999999,0.050000000000000044,0.004581283809068236
-0.9299999999999999,0.07000000000000006,0.004562327811845351
-0.9299999999999999,0.09000000000000008,0.00453717528104805
-0.9299999999999999,0.1100000000000001,0.0045059289593909315
-0.9299999999999999,0.1299999999999999,0.004468714898512062
-0.9299999999999999,0.1499999999999999,0.00442568095141963
-0.9299999999999999,0.16999999999999993,0.004376995036927011
-0.9299999999999999,0.18999999999999995,0.004322843211979093
-0.9299999999999999,0.20999999999999996,0.004263427590559041
-0.9299999999999999,0.22999999999999998,0.00419896414946468
-0.9299999999999999,0.25,0.004129680461666432
-0.9299999999999999,0.27,0.004055813397259441
-0.9299999999999999,0.29000000000000004,0.003977606830298763
-0.9299999999999999,0.31000000000000005,0.0038953093871894762
-0.9299999999999999,0.33000000000000007,0.0038091722689493294
-0.9299999999999999,0.3500000000000001,0.0037194471757422748
-0.9299999999999999,0.3700000000000001,0.003626384357774605
-0.9299999999999999,0.3899999999999999,0.0035302308121269556
-0.9299999999999999,0.4099999999999999,0.0034312286405300397
-0.9299999999999999,0.42999999999999994,0.003329613578628039
-0.9299999999999999,0.44999999999999996,0.0032256137030378202
-0.9299999999999999,0.47,0.003119448318607429
-0.9299999999999999,0.49,0.003011327024781
-0.9299999999999999,0.51,0.002901448956940853
-0.9299999999999999,0.53,0.0027900021960494256
-0.9299999999999999,0.55,0.0026771633378605774
-0.9299999999999999,0.5700000000000001,0.0025630972113997006
-0.9299999999999999,0.5900000000000001,0.002447956735300102
-0.9299999999999999,0.6100000000000001,0.00233188289989107
-0.9299999999999999,0.6299999999999999,0.0022150048626048803
-0.9299999999999999,0.6499999999999999,0.002097440144273599
-0.9299999999999999,0.6699999999999999,0.0019792949141697815
-0.9299999999999999,0.69,0.001860664352139715
-0.9299999999999999,0.71,0.0017416330768310175
-0.9299999999999999,0.73,0.0016222756298141334
-0.9299999999999999,0.75,0.0015026570063063445
-0.9299999999999999,0.77,0.0013828332242188648
-0.9299999999999999,0.79,0.0012628519236288205
-0.9299999999999999,0.81,0.001142752990430489
-0.9299999999999999,0.8300000000000001,0.001022569198027955
-0.9299999999999999,0.8500000000000001,9.023268674853639E-4
-0.9299999999999999,0.8700000000000001,7.820465251547576E-4
